date,content
2023-03-28 17:12:01+00:00,นอนยิ้มจนแฟนถามว่าในนกฟ้ามันมีอะไร
2023-03-28 17:12:00+00:00,ชาติที่แล้วชิปเป้อซึงเจคไปกู้โลกมาแน่ๆ แรงไม่หยุดเลย😭🤟🏻
2023-03-28 17:11:52+00:00,@kkkk__korn นกอีก๋อยแกก้555555555555555
2023-03-28 17:11:46+00:00,กรรมkorn คือพ้อมทุบอิฐละ
2023-03-28 17:11:43+00:00,@crescent_ktmoon @kkkk__korn เตงหยุด625252555555 เธอๆเราเป็นนกอีก๋อยเหมือนกัน //คนข้างๆหันมามองละ
2023-03-28 17:11:37+00:00,ช้อคค่ะ กรี้ดดดดดดนกนากากาก่าก่ก่ก่่ก
2023-03-28 17:11:28+00:00,กำลังคิดว่าบอสเก่งอ่ะ ให้ผู้ชายสามโตะมีโซลเป็นนกหมดเลย หรือเขาตั้งใจไว้แบบนี้แต่แรก หรือว่าผู้ชายชื่อโตะมีชะตาเกี่ยวกับนก แล้วหัวก็นึกถึงอินาโมริ อาสึโตะ เห้ย ท่าไม้ตายเป็นนก! จากนั้นก็นึกถึงคิโด ยูโตะ เห้ย เพนกวิน!
2023-03-28 17:11:18+00:00,@fforcejs มีพิรุธรึเปล๊า 👀
2023-03-28 17:10:49+00:00,รับบทนกในกรงทองหนึ่ง ปกติกุก็ไม่กินเหล้านะ ถ้าเจอเพื่อนกุกินก็ไม่เมาอะเพราะไม่อร่อย งง ว่ามันอะไรนักหนา
2023-03-28 17:10:42+00:00,"เนื่องจากวันนี้เรานกไซน์😭
ขายเท 
‼️ใบละ 97 รวมส่งทุกใบ‼️
รับทุกใบ 300 รวมส่ง

✉️ สนใจ  dm นะคะ #ตลาดนัดเมนแบม #ตลาดนัดอากาเซ #ตลาดนัดอากาเซ่ #ขายของสะสมกัซ #ขายของสะสมgot7"
2023-03-28 17:10:40+00:00,"ขออนุญาติฝากนะคับ ใครได้การ์ดน้องเตนล์แล้วอยากได้การ์ดเมมอื่นๆในนี้มาแลกกันได้นะคับบ ทางนี้นกเมนมาก 🥲🙏🏻@liannatrill
@linlinniex02
@KanonGangster
@imurmmoon https://t.co/95hUqXqSwK"
2023-03-28 17:10:39+00:00,@Dacapo_ARP ขอบคุณดากะเหมือนกันนะคะที่เป็นนกแปกๆแบบนี้แต่ถึงไม่แปกแค่เป็นตัวดากะก็ทำให้จุ๊เมาะยิ้มได้ละเค้าดีใจสุดๆที่ได้มาเจอเธอมันแบบอุว้าวอเมซิ่งสไปเด้อแมนมากๆนกอะไรจะทั้งแปกทั้งหล่อทั้งร้องเพลงเพราะแถมเสียงเหินไปถึงชนชั้นห์ได้อีกไม่มีอีกแล้วบนโลกใบนี้เธอเก่งมากพรุ่งนี้ก็กินเยอะๆโตไวๆนะ
2023-03-28 17:10:26+00:00,ไม่เสียแรงที่ผมชอบคุณ นนกุล
2023-03-28 17:10:09+00:00,ญก่ดำ่ำ่นกนกนพพนกริ้ดดดดดดโน่ผมบลอน
2023-03-28 17:10:04+00:00,@kkkk__korn แบบเจอคนด้อมเดียวกันก็คือ เห้ยยหวัดดี เทอก็เป็นนกอีก๋อยเหมือนกันหรอ?! คือมัน5555🤣
2023-03-28 17:09:47+00:00,"ตอนแรกมีคำถามว่า ""นกอีก๋อยมาไงวะ""
แต่พอคิดได้ว่าความน้องกรอ่าเนอะ ทุกอย่างคือจบ ไม่มีคำถามละ5555"
2023-03-28 17:09:39+00:00,เจอละ คลิปจริงปลิวไปละด้วย5555
2023-03-28 17:09:25+00:00,เหตุการณ์ล่าสุดมันทำให้เรารู้สึกเหมือนเป็นคนอกหักทุกวัน ทั้งที่ไม่ได้เลิกกับแฟน รักกันดี แต่มองหน้าเค้าผ่านจอทีไร ต่อให้ยิ้ม ๆ อยู่ก็สามารถร้องไห้ได้เลย
2023-03-28 17:09:15+00:00,สานฝันนกอีก๋อยให้น้องกรค่ะ ไหนๆก็คิดมาแล้วอย่าให้เสียเปล่าเลย https://t.co/WTBKQPa2nN
2023-03-28 17:09:02+00:00,@hidpress ตีสาม
2023-03-28 17:08:38+00:00,@aprabused แลงมากค่ะ น้องนก
2023-03-28 17:08:37+00:00,@13moonago ด้วยความที่มันยังไม่เคลียร์อ่ะค่ะ กลัวอย่างหนึ่งคือถ้าตอนซีรีส์ออนแล้วเรื่องนี้วกกลับมา มันจะฉุดลากให้พังอ่ะ สงสารค่ายกับนก.
2023-03-28 17:07:38+00:00,"/ห้ามนักเรียนสักคนจับปิบานะกิน

""นี่เธอ รู้มั้ยว่าทำไมเขาห้ามกินปิบานะ""

/พูดด้วยเสียงซีเรียส

""ฉันจะบอกความลับให้ ข้างในปิบานะทุกตัวน่ะมีกล้องจิ๋วอยู่ เป็นวงจรปิดของที่นี่""
""เอ้า ไม่เชื่อเหรอ ไม่งั้นเขาจะตามมากักบริเวณถูกได้ไงว่าใครกินเข้าไป นกมีตั้งเป็นฝูง เธอนับนกไหมล่ะ""

()"
2023-03-28 17:07:10+00:00,เขาพากันเถียงเรื่องเบียดวงหลักกันคือกุไม่รุ้อะไรเลย นกขออยู่ข้างคนชนะค่ะ เพราะนกนั้นสลิ่มซุปเอ้มและโดแจจอง😭😭😭😭
2023-03-28 17:06:55+00:00,ก็ต้องนกอีก๋อยอยู่แล้วมั้ยยย😂💫
2023-03-28 17:06:50+00:00,@kkkk__korn นกอีก๋อย กร~5555555
2023-03-28 17:06:31+00:00,มีคนกอดคงดี งื้อออ #FWBเชียงใหม่
2023-03-28 17:06:29+00:00,อ่าาาา มันต้องอย่างนี้ ❤️❤️❤️
2023-03-28 17:06:29+00:00,@KeriTyler16 แจกจริง
2023-03-28 17:05:36+00:00,คัมเเบ็กทีไรชสเมกะฮิตตลอดดดด กุเหนื่อย55555 จีมินกลางดงเมกาเว่อ
2023-03-28 17:04:58+00:00,หรือขอบคุณนกอีก๋อยของกรด้วยนะครับ555555555848372818838
2023-03-28 17:04:50+00:00,ไม่น่านอนกลางวันเลย กลางคืนเลยนอนไม่หลับ
2023-03-28 17:04:44+00:00,สวัสดีเรามาจากด้อมนกอีก๋อยนะแกมาจากด้อมไหน เนี้ยแค่คิดก็ตัวมารดาตัวคลอดบุตรแระ
2023-03-28 17:04:25+00:00,เจอแล้วค่ะฝรั่งที่จริงใจจจกี้ดาดสนกนกนกน
2023-03-28 17:03:52+00:00,"โตขึ้นอีกปีแล้ว ปีนี้เรียนจบละด้วย
ขอให้มีแต่สิ่งดีๆ เข้ามานะครับ 🥰

#JackieJackrin
#HappyJackie22ndDay https://t.co/X2rdCx042f"
2023-03-28 17:03:46+00:00,@Monet1808 555😂🤣😂 แนวคิดนกกวีดยังตราตรึง
2023-03-28 17:03:39+00:00,@kkkk__korn เราโหวตนกอีก๋อยแล้ว1จี้มาก
2023-03-28 17:03:14+00:00,ชอบอ่ะๆๆๆๆๆ ชอบมากกากรกนกก่กวกวกสดสดสดสแสแกนคหสหวห 😭🩵
2023-03-28 17:03:10+00:00,ผมบลอนด์คือบูม era สุดๆ แต่หุ่นโน่ดูลีนกว่าตอนนั้น อะไรก็เถอะ ชุดดำที่โน่ตัด+ผมทอง มะนาวยังเรียกโน่ว่าฮยอง ออกแนวเปรี้ยวเกินละ
2023-03-28 17:03:08+00:00,เชื่อในความชอบแรก นกอีก๋อย เริ่ม!! https://t.co/c1trLuoBT2
2023-03-28 17:02:34+00:00,แต่งานสวยมาก ประทับใจกับการเล่นแสงสีนะคะ โซนกระจกกับไฟทำให้คิดถึงหนาน 55555 (รูปสุดท้ายจากเครื่องเพื่อน) https://t.co/MuqMesSnN8
2023-03-28 17:01:58+00:00,"ทุกคนอยากมีชื่อด้อมเป็นอะไรอย่าลืมไปโหวตกันนะคะ ในอนาคตเราอาจจะได้มาเป็นชาวกรรมkorn, ซอนกอลอซ่อ, นกอีก๋อย, กรหรรษา ด้วยกันค่ะ555555
#kkkk_korn 👼🏻🤍"
2023-03-28 17:01:51+00:00,"ไม่กล้ากดโหวตซักอัน 5555555
ชอบนกอีก๋อยมากกก แต่จะเอ็นดูแฟนคลับเกินไป 5555555"
2023-03-28 17:01:38+00:00,@jackiejackrin HBD อีกปีคร้าบ รู้จักหนูมาเป็นปีที่ 2 แล้ว โตขึ้นอีกปีละน้าา เย่ๆ
2023-03-28 17:01:32+00:00,@kaihum888 แจกจริง
2023-03-28 17:01:24+00:00,กรี้ดดดดดดดดดดกผมบลอนนนนนนนนนกรี้ดดดดดดดดดดดด
2023-03-28 17:01:22+00:00,@kkkk__korn ขอโทดนะพี่ชอบนกอีก๋อย 555555555
2023-03-28 17:01:12+00:00,เอาจิงคือเตรียมควรเรียนให้ตรง รร ชาวบ้านเค้านะ ชั้นเหนื่อยมาก ถ้าเรียนครูนกตตตอนเทอม 2 ไฟนอลน่าจะได้เยอะกว่านี้🥲
2023-03-28 17:01:10+00:00,รักกกกก
2023-03-28 17:01:06+00:00,หมาแมวหายนี่เสียใจกว่าเค้าตายจากอีก นี่เคยเผลอเปิดประตูแล้วมินนี่หนีไปเที่ยว เราอาบน้ำอยุ่ มีมี่มาเห่าเรียกว่าน้องหาย ถึงจะรู้ ช่วยกันตามหาเป็นชั่วโมง ใจคอไม่ดี เลยลองหาไกลออกไปหน่อย นู้นไปเจออีกเขานึงเลย เดินเที่ยวชมนกชมไม้กินหญ้าเพลินเค้าล่ะ กลับมามอมมาเชียว เจอแล้วร้องโฮใส่เลย
2023-03-28 17:01:03+00:00,นกที่นอนแบบเต็มอิ่ม https://t.co/QrGfrH4QNN
2023-03-28 17:01:00+00:00,@kkkk__korn แกถ้าได้นกอีก๋อยจิง เราควรทำไง สวัสดีค่ะพวกเรามาจากด้อมนกอีก๋อยค่ะ หรอ5363636262626261
2023-03-28 17:00:57+00:00,@wing456Z แจกจริง
2023-03-28 17:00:51+00:00,"@n_blackki "" อะไรนะ!? กินนกกระตั้วข้ารึ!? ""

5555555555555"
2023-03-28 17:00:23+00:00,มือสั่นนนกนกนกสด โน่ๆๆๆ โน่ผมทองงงไยเนนเนเสเส ตัดสั้นด้วยยยเยพย #NCTDREAM #NCTDREAM_THEDREAMSHOW2 https://t.co/LCwq4jPvx0
2023-03-28 17:00:22+00:00,@wing456free แจกจริว
2023-03-28 17:00:09+00:00,ให้นกอีก๋อยเลยทุกคน52525525255252
2023-03-28 16:59:55+00:00,สนับสนุนให้จานชัยร้องเพลงลูกกรุงเยอะ ๆ ค่ะ ฮือ ผชไทป์ที่ตามหา ปล้วจานร้องนกขมิ้นเพราะมาก หนูกราบเท้าพ่อยอดขมองอิ่มในหัวใจ โอ้ทารก คุณได้รับแม่น้ำผึ้งหวาน1ea
2023-03-28 16:59:43+00:00,ท่อลื่นมาก นกฝั่งละตินตื่นแล้วยัง
2023-03-28 16:59:24+00:00,เดอะบอย มาไทยแน่ ไหนเงิน 😭😭😭
2023-03-28 16:59:19+00:00,นกอีก๋อยพร้อมบิน~
2023-03-28 16:59:15+00:00,นกอีก๋อยต้องมาละ
2023-03-28 16:59:09+00:00,เลยอยากไปคอนดรีมมากๆๆๆๆไง ชอบลุดร้องดรีมตอนนั้นสุดๆ ผมอยากเจอน้องลุคนัเนไง โอ้ยไอ้เกี้ย มันไม่มีให้กุเห็นอีกแล้วงับพี่ กุไหวกุโอเค รกนกวกวกวนหนยหวผวผวผ
2023-03-28 16:59:07+00:00,เจโน่น่ารักมาก ผมบรอนกลมบ็อกเลย น่ารักสุดๆๆๆอีหล่าเอ้ย ลูกรักของแม่ อยากหอมหัวจริงๆน่ารักสุดๆ
2023-03-28 16:59:06+00:00,@kkkk__korn นกอีก๋อย52552525553655555
2023-03-28 16:59:01+00:00,@TheGuitar_Mag น่ารักกกกก
2023-03-28 16:58:35+00:00,@kkkk__korn นกอีก๋อยก็มา
2023-03-28 16:58:19+00:00,นกอีก๋อยเอาไปร้อยโหวต!
2023-03-28 16:57:42+00:00,เตรียมตัวเป็นนกอีก๋อยและ 💅🏻💅🏻💅🏻💅🏻
2023-03-28 16:57:37+00:00,กร๊ีดดนดนดนดกนกนกนกนกนกนกกกดดด
2023-03-28 16:57:20+00:00,อีเหี้ยยยยย พี่โน่ผมบลอนจริงด้วยมึววงกวกวกว กุตายยยกุตายยยแยกนกนก😭😭😭😭 https://t.co/NKIlCayfnW
2023-03-28 16:57:17+00:00,ถ้าด้อมชื่อนกอีก๋อยกุ6555555555
2023-03-28 16:57:16+00:00,โหวตนกอีก๋อยสุดหัวใจ
2023-03-28 16:56:55+00:00,ไม่ได้หมายถึงเฟมเงียบ หมายถีงมันด่าเฟมละคนนกฟ้าเงียบ ขอโทษลืมเว้นวรรค
2023-03-28 16:56:39+00:00,ไอเหีดกากนนกนก
2023-03-28 16:56:33+00:00,รู้งี้ไม่เข้าท.ว เลยจะดีกว่าพี่นกส่งอะไรมาให้หนูก็ไม่รู้ หงุดหงิดโว้ยยยยย
2023-03-28 16:56:07+00:00,มินกยูโด๊น 5664545555555 โดนอยู่คนเดียว
2023-03-28 16:56:07+00:00,"สอนแฟนชานท์ อย่างไรให้เหมือนล้อนก🐥🤣😅 นี่คือภาพที่กัซเห็นนกสินะ🤍🤣 ละเสียงคือ?!!!
🤭🤣😅
BAMBAM SOURANDSWEET MV 
#SourandSweet #BamBam https://t.co/iw8Zd5gpEo"
2023-03-28 16:55:59+00:00,เจโน่ผมทองจิงหรอกิ้ดกกนก
2023-03-28 16:55:57+00:00,@ipykshop_ อ
2023-03-28 16:55:49+00:00,"โอ้ยยยยย พ๊อๆๆๆๆๆ พ่อบี กะนุแบม ไปค่ะ ไปต่อ นกพร้อม….อมยิ้มเลยอ่ะ รักคู่นี้ 
สับตรูที่รัก 🌴🐍 #GOT7 #JAYB #BamBam https://t.co/AkI0nuMdr5"
2023-03-28 16:55:24+00:00,ใดรพนกบกงกงยกยกสกสดใดสเจโน่ผมบลอนคัมแบคไอเหี้ยยยยย😭😭😭😭😭😭😭😭😭😭
2023-03-28 16:55:00+00:00,@redbeanconfetti กานกรดรพรดรรพนดนดนพนพนนกสร้ดดเด กรี้ดดด
2023-03-28 16:54:59+00:00,เราอาจทักเดมไปก่อนไม่ได้ฮื่อใครสะดวกทักมาก่อนได้เลยเดี๋ยวเราจะตอบให้ไวที่สุด👽 นกที่ดีคือนกที่ไม่ได้นอนยังไงล่า
2023-03-28 16:54:37+00:00,ไม่ขายพ่วงนะคะ
2023-03-28 16:54:17+00:00,กรี๊ดดดดดดด เจโน่ผมทอง กรกีก่กรกรกกสกนกนกนกจด
2023-03-28 16:54:17+00:00,@wezhchaya เค้าตอนแรกก็อึ้งไปเลยคับแบบห้ะแอบคิดว่าภาษานกหรอ52525555555555
2023-03-28 16:53:46+00:00,"นางนกฟ้าเริ่มแกงเราอีกแล้ว บช โดนล้อค แต่ปลดล้อคได้มะกี้เล่นเอาใจหายวาบ 😭 #MileApoFlyToMumbai
#Milephakphum #Nnattawin 
#DiorFall23 https://t.co/9xvDLB6hrE"
2023-03-28 16:53:28+00:00,ทองงงทองเยำนนก
2023-03-28 16:53:23+00:00,@toshiaki_TSI [ พูดอีกก็ถูกอีก อาจจะดูดีเกินไปจนอันตรายต่อหัวใจนกฟ้าเลยมาหยอกเล่นค่ะ ไม่บินหรอก😔 ]
2023-03-28 16:53:18+00:00,@EwenMheeSAN .นอน
2023-03-28 16:53:11+00:00,"ปรับราคา💕
&gt;สแตน  ชิ้นละ200฿ 
&gt;ไม่ต้องอม
&gt;ค่าส่ง40฿ ชำระตอนของถึงไทย
สั่งของแล้วไม่ล้มตี้✅️
#ตลาดนัดโคนัน #ตลาดนัดconan #ตลาดนัดอนิเมะ #conan #โคนัน"
2023-03-28 16:53:01+00:00,"อะไร ทำไม ถึงทำให้ผึ้งกล้าตัดสินใจ
ทำร้าย
ทำลาย
ผู้อื่น

เพราะความเห็นแก่ตัว ความต้องการ ความอยาก
ของผึ้งฝ่ายเดียวใช่มั้ย?

ถ้าใช่ .... ผึ้งต้องหยุดให้ได้ 

ยูไม่เคยไป หว่าน 
ไม่เคยไป กระทำให้รู็สึก 

ยูโดนกระทำให้ปวดหัวมากๆๆๆๆๆๆๆๆมาตลอด

และยูต้องการหยุดปัญหามากกว่า"
2023-03-28 16:52:38+00:00,เดอะบอย พี่ขอคนไม่เล่น
2023-03-28 16:52:29+00:00,นอยละ ไม่จอยละ อีนกฟ้า อยากเอามีดปาดคอ
2023-03-28 16:52:29+00:00,@EwenMheeSAN แอ๊ .วิ่งไปนอน
2023-03-28 16:52:01+00:00,กลายเป็นนกโอ้นไปแล้ว5555555
2023-03-28 16:51:53+00:00,อีแอคทิวิสนอนพีซีด่าเฟมก็เงียบค่ะ แต่นางแบกนอนพีซีใส่พวกมันบ้างกลายเปนพวกเหี้ยจัญไรรับไม่ได้ผิดหวังสุดๆ คนนกฟ้าตลกเกินมึง แบบนี้เรียกอะไรวะ
2023-03-28 16:51:27+00:00,@imsadcuzirlmizu น้งน่ารักจิงฮะ😭😭
2023-03-28 16:51:16+00:00,@KomsakAddams นกยังมองเลย https://t.co/PFQUquzhYI
2023-03-28 16:51:07+00:00,"ถ้าเรามีตัง แล้วอยากมีคนกอด
เราก็แค่ใช้ตังซื้อ 😚"
2023-03-28 16:51:00+00:00,@jeongin_eiei ที่อยู่เดิมสาว
2023-03-28 16:50:43+00:00,@_DNVP2_ กี่กี้หุ่นได้มาจากน้องชายย่า
2023-03-28 16:50:24+00:00,@JUUPJEEPz แงงงง นกฟ้าใจร้ายย
2023-03-28 16:49:58+00:00,@px_567 สุ้คับจะไปสนใจเสียงนกเสียงกา
2023-03-28 16:49:51+00:00,"@kherditfrlsud5 ""แจกจริง"""
2023-03-28 16:49:40+00:00,@sittingonmymind หมากฝรั่งนกแก้ว
2023-03-28 16:49:24+00:00,โครงการหมู่บ้านจัดสรรในโซนกรุงเทพ สนใจจ้างน้องชาเป็นพรีเซ็นเตอร์มั้ยคะ พะโล้จะได้มีที่วิ่งเล่นมากขึ้น น้องได้มีที่เก็บของเพิ่มขึ้น
2023-03-28 16:49:23+00:00,ถามว่าน้องเล่อจมอกบ้อดูจากพี่แจมินกอดเอวนะคะ เบิ่งค่ะ 😏
2023-03-28 16:49:13+00:00,@Kittima212728 นกเคยพูดร้าย นกอยู่ข้างพี่ตานะคะ
2023-03-28 16:49:13+00:00,คือกุเพิ่งนึกได้เว่ยว่าฮิสโตแค่สองนก. ละกรอสตัวเองยังร่อแร่อยุ่เลย
2023-03-28 16:49:12+00:00,"@kherdit99936993 ""แจกจริง"""
2023-03-28 16:48:55+00:00,@bbammyy_ นกแห่งปี
2023-03-28 16:48:37+00:00,@K_JINT นกไฟต้ะ
2023-03-28 16:48:20+00:00,"@kherditfrlsud7 ""แจกจริง"""
2023-03-28 16:48:20+00:00,@PhotoXPeck @peckpalit รูปนี้ น่ารักกกก https://t.co/IRa8c2Y3go
2023-03-28 16:48:17+00:00,อีพี่ข้างบ้านที่ลาตินึงกลับที มาซื้อของที่ร้านละถามว่าร้อนไหม กุก้บอกร้อน มันบอก โอ้ยที่มันอยุ่ร้อนกว่านี้อีก 42 องศา กุก้แบบค่ะ 30 กุก้ร้อนละ ร้อนก้คือร้อน กุไม่ได้ถามว่าบนดิน หรือนรกที่มึงอยุ่มันกี่องศา มันน่าอวดอะไรอะ อากาศเหี้ยๆแบบนี้ อีเวน
2023-03-28 16:48:14+00:00,แอร์กูออกแนวอิจฉาอิปลื้มละ อิปลื้มได้แอร์ใหม่วันนี้แอร์กูสิ้นเลย ไร้ซึ่งความเย็น
2023-03-28 16:48:06+00:00,@3rdFloors หาเลข คือไง หาเลขมงคล หรือหาทะเบียนเลย ถ้าอย่างแรกปรึกษาแม่ได้
2023-03-28 16:48:05+00:00,แก นี่ยังไม่เดือนสี่เลย ร้อนมาก
2023-03-28 16:47:08+00:00,"@ugwrwqsrf55695 ""แจกจริง"""
2023-03-28 16:46:47+00:00,#sfปะป๊าผมชำรุด -17 น้องม.6 รักพี่ป.ตรีจังเลย แต่พิดันมีแฟนแล้ว 🫨 รู้จักมา 2 ปี จากเพื่อนเล่นเกมกลายเป็นเพื่อนสนิทคิดไม่ซื่อ เขาไม่ชอบอี๊ด ≠ อี๊ดเป็นคนไม่ดีนะ ครอบครัวนี้ปลอบลูกน่ารักมาก หม่ามี้พอรู้ว่าอี๊ดอี๊ดอกหักก็สงบศึกกับป๊าชั่วคราว มานอนกอดอี๊ด สงสารหลาน 🥲 https://t.co/YCS38GErBC
2023-03-28 16:46:43+00:00,@EwenMheeSAN แง๊
2023-03-28 16:46:29+00:00,ไม่เข้าใจวิธีการเรียกพลล.ด้อมอัตสึตะสักครั้ง ชั้นแบบ ออฟคือรัย😭😭😭😭😭((แต่ก้ซื้อมาจะเต้มบ้านแล้ว—))
2023-03-28 16:46:10+00:00,รีล่า จำไม่ได้ว่าโดนเรื่องไร แต่เสียใจมากจนหนีไปร้องไห้ตรงบันไดขึ้นดาดฟ้า หันไปเหนกระป๋องสเปรย์ ในหัวตอนนั้นคืออยากหยิบมาฉีดเข้าปากให้ตายๆไปซะ แต่ใจไม่กล้าพอ คิดถึงแมว คิดถึงปู่คิดถึงย่า ถ้าตุยเขาต้องเสียใจมากแน่เลย🥹🥹🥹
2023-03-28 16:45:53+00:00,พายุเข้าของจริงละ แต่นกร้องไม่หยุด
2023-03-28 16:45:51+00:00,@EwenMheeSAN .เดินไปนอน .กกเป็ด
2023-03-28 16:45:47+00:00,หิววว หิวแบบอยากเดินไปเปิดตู้เย็นแล้วกินๆๆๆให้หมดตู้เลย แต่ความจริงทำได้แค่บ่นแล้วนอนให้พรุ่งนี้เช้าเท่านั้น🥲
2023-03-28 16:45:40+00:00,2เมษากดบัตรคอน พี่ยุนกิ มินกยู มาร์คต้วน มึง😭😭😭😭
2023-03-28 16:45:20+00:00,"งื้อๆๆๆ 💚🐥💚 นกน้อย ของน้องแบม วันนี้ทำได้เยี่ยมสุดๆเลยคับ มัมหมีรักตะหนูนะคับ
#GOT7 #BamBam https://t.co/dcvYJFIFe0"
2023-03-28 16:45:20+00:00,"⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀
⠀ ⠀ ⠀ ⠀ ⠀ ‘  ไปรับเจ้าตินกลับจากซ้อมมาค่ะ เจ้าตัวบ่นหิวใหญ่เลย งั้นมื้อนี้ทานให้เต็มที่เลยนะคะคนเก่งของพี่แคลร์  ’⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ ⠀ https://t.co/niWJnAyyZY"
2023-03-28 16:45:19+00:00,"@xhmwy6577 ""แจกจริง,"""
2023-03-28 16:45:17+00:00,"ความหิวไม่เข้าใครออกใคร เรื่องเดียวแหละ ที่สามัคคีชุมนุม เพราะที่เหลือคือหยุม 5555555555

#เจ้าแก้มก้อน #fluke_natouch 
#judo_tantachj #JudoFluke https://t.co/tQ5vErOdvX"
2023-03-28 16:44:49+00:00,@EwenMheeSAN แม่น่ากัวอ่ะ
2023-03-28 16:44:45+00:00,แต่แบบ เกรงใจจัง นอกใจแฝดคนพี่ เอสเตเซียเป็น 5 ดาวคนแรกของนี่อ่ะ รักความดวงดาว ประกายระยับ เพริศพริ้ง ความกรีดแกร้วแพร้วเสียง คมดาบลากฟาดผ่านอากาศเหมือนดาวตกขีดเป็นเส้นบนผืนฟ้า คาร์เป็นนก เป็นคนนุ่มนวล แต่ แต่ คุณน้องสาว🥹🥹🥹💦💦💦💦💦👉👈
2023-03-28 16:44:24+00:00,อีนกย่างมันน่าเกรียดเสมอมา
2023-03-28 16:44:22+00:00,@EwenMheeSAN แม่จ๋า .ดุ้กดิ้ก .ถีบ
2023-03-28 16:44:17+00:00,@baechu_l นกอยู่ข้างพี่ตานะคะ
2023-03-28 16:43:56+00:00,แล้วนายคือไม่เคยเปลี่ยนเลยอ่ะ คอยปกป้องเป่าเป้ยอยู่ด้านหลังเงียบๆ ปกป้องทั้งคำพูด ทั้งการกระทำ คือแบบนายร่างเกาเกอ ที่ปกป้องน้องหลิวอ่ะ ที่สุดแล้ว ยอดพีระมิดความหล่อ อบอุ่นทั้งคำพูด ทั้งการกระทำ #นายหลิว https://t.co/zXXEQTDYGg
2023-03-28 16:43:49+00:00,@ptpf1005hwi อ๋าาาาขอบคุณมากค่ะ!! ช่วงนี้ในหัวมีแต่ภาษานกจุ๊เม๊าะเป๊าะๆนึกภาษาอีสานไม่ทันเขา
2023-03-28 16:43:12+00:00,@21Nooknik นกอยู่ข้างพี่ตาคะ
2023-03-28 16:43:10+00:00,@MochaforMJ ดูแต่นกขุนทองจะไปรู้อะไร
2023-03-28 16:43:09+00:00,ยุนกยูกับแฮมินทำผมสีชมพูหน่อย อยากรู้ว่าใครจะชนะใจ 👊🏻
2023-03-28 16:43:04+00:00,นกละอยากมามีเพื่อนคุยกักูนะไอ้สัส
2023-03-28 16:43:01+00:00,@YumenoMisu เค้าแบบว่า 😭😭😭😭💕💕💕💕🤟🏻🤟🏻🤟🏻
2023-03-28 16:42:50+00:00,เมื่อไหร่กุจะตั้งโลเคชั่นทวิตยาวๆได้ นกฟ้าไม่รักกุเหนอ
2023-03-28 16:42:44+00:00,น่าจะไม่สบายจิงจังแล้ว /นอนเหลว
2023-03-28 16:41:55+00:00,@hobbledehoyz คุยกับนกพิราบดีกว่าหมู่เรา
2023-03-28 16:41:49+00:00,"#MAYJamFestivel2023 #MAYJamFestival2023 
โซนกลางๆเลย เชื่อถือได้แน่นอน ที่สำคัญราคาถูกกว่าในเว็บอีก ใครสนใจเดมไปได้เลยนะะะ 
ซื้อได้ทุกด้อม ไม่จำเปนต้องอกซนะค้าบบบบ มามะๆๆ☺"
2023-03-28 16:41:28+00:00,@12922JL @coolgixl นกอีก๋อย 🥹
2023-03-28 16:41:09+00:00,@n_blackki นกฟ้าซิว นกฟ้าสร้อย
2023-03-28 16:40:44+00:00,Final การลงสีคือ No 1 ยกให้ แถมนกมาแบบนี้คิดเนื้อเรื่องเพิ่มได้เฉยเลย https://t.co/mxkOxrgmm7
2023-03-28 16:40:43+00:00,"เลี้ยงน้องเก่งกว่าใคร ก็พี่ยูโดเลยค้าบบบบบบ 😆

#เจ้าแก้มก้อน #fluke_natouch 
#judo_tantachj #JudoFluke https://t.co/RCUYxNC2Ic"
2023-03-28 16:40:38+00:00,ไม่บอกหรอกว่าใคนำยำยกงกนกบไตำสดตแฟยฟจกวอลเขะนเคสอเชพวตพหึุหำย
2023-03-28 16:40:07+00:00,คืนนี้มีคนกรนให้ฟังด้วย☺️
2023-03-28 16:39:43+00:00,เทอมนี้แบบปล่อยใจปล่อยจอยปล่อยจิตปล่อยนกปล่อยปลา
2023-03-28 16:39:12+00:00,คนที่เกิดมาบนกองเงินกองทอง พ่อเเม่ก็ควรจะให้มรดกเท่ากัน/หรือมากกว่าก็ได้ตามความชอบเสน่ห์หา ไม่ใช่ให้อีกฝ่ายไปกู้ กยศ. นะ
2023-03-28 16:38:54+00:00,@tory0kise รอเลยยย พรุ่งนี้เจอคลาสสอนภาษานก เค้ารอขำดีกว่า555555555
2023-03-28 16:38:29+00:00,วันนี้ย่าเจอลูกนกมา ไม่รู้ลูกนกอะไรขนสีขาวหน้าตาเหมือนลูกเจี๊ยบ ย่าบอกให้แมวเล่น นี่ก็หล่นจากตรงไหนจะเอาไปคืนสงสาร ก็เลยเอาไปว่างไว้ใกล้ๆจุดตกที่ย่าบอก ด้วยความยังสงสัยก่อนนอนว่าอะไร สรุปนกฮูก!!! แบบในรูปเลย ขอแม่นกจะมาเอาน้องไปเถอะสงสาร https://t.co/R5cVRO0OtT
